Protein.Group	16.01184_CD14plus	16.01184_CD14plusFlow	16.01184_CD34plus	16.01184_MSCflow	17.01060_CD14plus	17.01060_CD14plusFlow	17.01060_CD34plus	17.01060_CD34plusFlow	17.01060_MSCflow	18.00103_CD14plus	18.00103_CD14plusFlow	18.00103_CD34plus	18.00103_CD34plusFlow	18.00103_MSCflow	18.00105_CD14plus	18.00105_CD14plusFlow	18.00105_CD34plus	18.00105_CD34plusFlow	18.00105_MSCflow	18.00190_msc_f_30K	18.00260_cd14_f_20K	18.00290_cd14_b_20K	18.00290_cd34_b_20K	18.00290_cd34_f_20K	18.00390_cd14_b_20K	18.00390_cd34_b_20K	18.00390_cd34_f_20K	18.00390_msc_f_8K	19.00019_cd14_b_20K	19.00019_cd14_f_19K	19.00019_cd34_b_20K	19.00019_cd34_f_20K	19.00019_msc_f_10K	19.00019_msc_f_20K	19.00074_CD14plus	19.00074_CD14plusFlow	19.00074_CD34plus	19.00074_CD34plusFlow	19.00074_MSCflow	19.00406_cd14_b_12K	19.00406_cd34_b_20K	19.00406_cd34_f_19K	19.00431_cd34_f_30K	19.00431_msc_f_10K	20.00083_cd14_b_20K	20.00083_cd34_b_20K	20.00450_cd14_b_20K	20.00450_cd34_b_20K	21.00034_cd14_b_20K	21.00034_cd34_b_20K	21.00176_cd14_b_15K	21.00176_cd34_b_15K	21.00432_CD14plus	21.00432_CD14plusFlow	21.00432_CD34plus	21.00432_CD34plusFlow	21.00432_MSCflow	21.00839_CD14plus	21.00839_CD14plusFlow	21.00839_CD34plus	21.00839_CD34plusFlow	21.00839_MSCflow	22.00117_CD14plus	22.00117_CD14plusFlow	22.00117_CD34plus	22.00117_CD34plusFlow	22.00117_MSCflow	22.00251_CD14plus	22.00251_CD14plusFlow	22.00251_CD34plus	22.00251_CD34plusFlow	22.00571_CD14plus	22.00571_CD14plusFlow	22.00571_CD34plus	22.00571_CD34plusFlow	22.00571_MSCflow	22.00697_cd34_b_20K	23.00083_cd14_b_20K	23.00083_cd34_b_20K
P20226;Q6SJ96	249092.29943296022	NA	775812.8596916705	1002089.4586204501	80116.67211813961	608438.2012200747	NA	NA	277402.10268395505	NA	558080.1236056096	54181.73960415336	1019349.0587232641	1603519.9061083314	105262.97730700136	705271.1757727256	41866.973931298846	NA	874815.0287591486	443868.57912126015	495739.30121566326	567781.6824495335	658195.9587276268	435462.7376635926	NA	1124175.8598019052	648995.0913972147	NA	NA	NA	366646.0769575564	251908.629432562	391557.5265401038	130786.69323086785	258205.42650811395	NA	219155.71066394672	609943.4636752376	NA	NA	NA	632346.5067466518	506584.7931500968	249569.9587478264	728915.9993530184	396695.75038036733	380932.8440293731	NA	NA	118739.74732754749	NA	229319.91533217905	NA	657555.6672873122	NA	1171959.7890443103	NA	NA	669785.4282395183	NA	573714.0729639636	574433.9999999995	NA	638339.8828931465	NA	NA	749320.3167971215	NA	NA	NA	NA	NA	NA	NA	1263329.99713214	NA	NA	NA	NA
P20231;Q15661	1420536.8159174619	1271269.9288527444	4370874.23629861	2611601.1180472705	280805.5610608796	NA	586855.773554718	NA	5352885.956998507	NA	NA	NA	131173.05019988876	NA	NA	NA	599282.7352842841	NA	354123.2371360091	264624.84616701	NA	13519945.69428083	13140460.179856949	11083166.136209175	3351736.8693348	6294199.6123413285	1896860.6463552709	8252212.771994042	704067.3835824423	423184.0724078092	1164563.8576033874	1233506.4972666262	1667874.091295092	1604918.1699133867	1143267.0018779757	1436488.9095666262	2057630.3986299387	3811817.8734313035	50990715.3479935	176104.17587838048	382208.2755798476	772699.1577179899	577535.2419667182	579950.0950643285	940701.4793045074	558949.3686796792	249788.64134229097	NA	NA	359746.0754396416	635975.6354773114	405639.6518756561	955943.7441691293	NA	456801.6651492741	345564.86473763187	10117900.37612722	922475.5809818888	1795035.991045717	8219915.8909985805	9551500.141118329	8629999.999999998	NA	NA	NA	NA	3520606.5826984495	9087009.513473604	NA	4989357.193663707	NA	652752.4018112759	412490.77312134334	1682800.4600746685	746191.7115560854	5838996.422748351	1906538.7148984678	1096334.346014895	2984265.4580386574
P20290	7179309.4010795895	NA	6324260.186593708	5755926.868759651	4858101.375605586	7982134.486324363	4074555.916911	11145338.61699305	5527178.790875983	2288497.4197622538	12075664.64586708	9455051.76502715	11242543.629651072	23214144.428499673	9302656.745658234	9442204.01842018	17690455.23915328	NA	9856314.342477277	8618668.2321873	7696520.663267442	8004700.433172794	6769662.9859461	7960568.717806484	6661889.083052439	3447472.6367258383	11661085.09571776	9009296.512543947	5646505.020887516	6678441.079088284	8195509.533496651	7817338.88260791	7708419.181937685	7011651.94247064	2000205.1906006373	5696760.8125964105	6268274.223166702	9757181.035412554	6175516.791050105	8321832.723798735	7653434.671365609	11056439.237710012	14720949.206259182	14986833.67715594	8858608.365885265	10119020.966288714	7538507.620631049	3680295.8900322495	8552619.478347035	4138111.983968837	8506431.345461952	11012933.354293162	4695993.235544304	10558489.301608104	9346326.217632502	7282003.201152856	7479428.584135662	7782378.13081709	9519071.036081204	6516241.946873318	11088447.828634111	9763032.000000011	5626136.581306546	11218045.596868107	4249781.9283705065	6465854.424115286	6497273.860105564	971805.1840798145	NA	1860559.3079435478	NA	3611459.02347211	4621461.7940199515	8715998.568837615	12273998.39238704	5106673.25094206	6059593.280130876	6924689.568684028	9070204.561652785
P20292	8188236.018095221	2577464.8557508904	12530763.064127084	11011338.357627157	13641509.102324082	8571488.975599602	7253715.595290926	6773675.624982842	32680106.991189424	106263096.97357576	57200516.743580885	2106658.550412985	2927604.622345458	36059319.54149396	15893352.541734751	29746651.716841135	2191744.755810569	2569349.7217617496	13745373.2807322	1587108.3066560547	46189291.113902204	2308338.592834435	NA	2688360.3902238305	28405554.84023747	33189953.956056282	21528973.302285135	34825852.06529587	48971520.799435936	72920803.81914166	8482140.048269195	NA	24945734.410643168	14178379.915264493	11484174.177389264	7910527.967750467	2278014.7569642514	3125214.879652887	73137295.74431996	13590964.419386683	13786812.178835	1869410.5842288462	3756366.520646555	6377587.0644680755	5031201.1256000595	1154368.3538267282	58834799.32345304	86319667.23893826	47187547.191157244	117956161.47942144	113080372.30447271	13809868.809351776	7905274.32381488	15846839.419379732	NA	NA	1022313.8567260801	6910402.990109298	14486294.874756142	16850205.7977354	7007899.027696756	26400000.000000026	81153497.48978762	18678953.18222568	84911761.29250807	19397563.272345882	36569602.344728015	54269640.14991185	22940432.38527578	12989835.219994651	17435277.322733883	120931143.60942607	64920534.725518405	12918784.345938025	17288904.960752804	38115473.85309529	54236640.416847534	60351656.39780121	6322100.091787819
P20336	25420.70263672209	NA	481491.488268346	NA	NA	18707.248840365028	NA	NA	7630.922690752134	NA	NA	319725.19583294744	146072.16390499036	NA	40136.916939043986	NA	NA	NA	16268.304314446053	1076332.4533071336	35202.99080596704	488327.08305830526	170035.46255759944	32166.5862598117	559534.5034136481	46245.597069957534	156894.7538061296	NA	21902.05923754033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11091.598714485926	41044.08439665204	NA	18470.982853292782	14483.809753318343	66704.503814422	73021.75447119071	804102.9631483643	120663.1577857134	NA	12639.9888581679	67689.17030402926	NA	174085.39898618864	20346.824617862636	NA	40383.89368849279	NA	NA	17994.000482872594	NA	237468.41261032218	168613.30932282138	313110.139330466	NA	NA	786699.4347312804	NA	303035.08656825946	NA	NA	NA	NA	NA	23126.642325829907	NA	NA	NA
P20338	4874217.945268059	8312149.5348063875	7065438.543620567	4246497.611849914	3277840.652831968	5123963.732746343	6378440.620547102	1441207.5797835842	3498515.671187445	3030975.6022125036	3161628.845982594	2461266.121165069	2173207.352124462	1338475.2935284441	3709365.527159825	4506080.451438431	3973802.5923573626	NA	3452290.8644629233	5086559.885141414	4653382.479384433	4946030.156678421	4164066.8643134055	3958016.5762707037	3431819.1688349354	3404601.922651377	2563191.3890986023	2225687.083079418	3722734.3996162424	4868371.841095884	3138759.12955631	2865804.714795295	3152823.546394567	2955816.706802077	7616739.850209415	3549300.4112735414	5682701.072427066	2224975.556369544	2394518.634698137	4975874.684561578	2904992.938669489	2596192.349792629	2473743.898249601	2510731.0543463845	3987868.327972438	3002383.127926274	6314263.549674606	5131552.225914216	5675127.196072044	11133332.735380413	3555517.154429506	2441517.9669622965	5682131.675545555	5316254.897244751	2539043.086031923	2889587.0608927496	4044153.3449899326	4252448.366203781	5362833.941413798	6422975.12511463	3354185.610940497	2455538.0000000023	3709160.7122248793	4719885.4143225495	3479306.7164238654	2644072.6127185733	2921110.987879254	14619147.249685533	6852020.18644945	6836294.681142734	2544511.181735059	5916353.0250763325	4677345.170242073	5045033.1644408135	8609252.363456283	6317903.5466380315	1832679.9355283212	3049226.3398045786	3173485.27733284
P20339	2467270.568342707	5930264.668109764	4266970.728304196	2857775.255339571	1541832.6807925573	4383970.2360123405	1951762.5873598326	NA	1037067.9898801324	731182.9273532683	1447340.8201188943	1073840.7277142305	780342.2637303446	NA	3027305.2460447154	3136804.0285660774	2085967.845517939	4972934.945345321	2801910.124273051	3256456.314077777	5124235.685979904	2701061.950305373	2604669.5915607447	2901090.7771186684	3713745.7726326147	3108848.3842363157	2233590.1291770316	2233886.2999895634	2675399.831052364	3712517.7820965527	2754769.78326602	2357998.9759610114	3302046.4745959407	2190371.3903001123	6034841.08158871	1869403.3754634184	4193638.4854954337	1892063.8577911835	4982980.589173455	2479363.637884717	1283580.9142295546	1782930.4334432508	2642673.734235389	2512303.1345170154	2477973.440736832	2978057.9988806113	5615614.179327955	1873140.602769	5945354.417973351	3365126.1561462716	1780139.6292629042	1682130.4534971102	3679922.458160123	4984465.8114369465	3500796.2574049933	2158028.725395595	6381944.590885604	2181976.0936608966	3562026.168755434	1052460.7452324938	2305202.922524753	1537184.0000000014	584483.3379970156	3078375.8065623026	734017.4884256045	3994974.3406140874	2096704.5150698065	6680634.771942641	8710592.22304382	3130649.19983676	NA	3798075.9494931437	6084924.695459602	2694501.665589389	4374864.9900687095	3189403.186123647	1542538.4187259711	836764.9002464806	1077499.0674054848
P20340	10163608.131410016	9492614.468741057	17157932.62014528	11348642.20059795	9239224.710642692	10598041.254510984	12243789.014520168	23962478.026535034	10401134.24866932	19612262.85257789	11763093.516120737	7202494.773709291	6896143.987183108	10999351.42206544	13339063.740384528	17220630.224391483	8998108.096952036	16669692.348042965	13953321.439290937	18772728.66725833	15769225.295545317	11507351.752325699	8931238.975653132	9214630.913077382	15081776.67413262	15470801.118226217	10366587.933135811	11431964.482303666	14026410.895640891	14451205.581549361	10032068.01703929	8564283.566417316	10288294.967525449	10367940.313037153	21109103.698152885	11344326.799522746	14498700.420678606	6530672.438351502	16886767.552198917	13196869.056128582	9003415.509231491	7938523.372675779	6727813.264076529	8212507.137448788	10845781.434974039	9038550.555103874	15497947.138860803	19596380.71315874	16196646.587169906	34229595.3229291	15532410.029423492	10673599.273348566	17833470.37416058	12249559.847918168	7323960.63818245	8844790.54466775	17544709.8646961	8501757.621901026	10079776.179669626	17161095.203597676	7628852.106100269	7290000.000000003	9452980.57372645	9104655.465393439	7931062.326849349	10876490.834851084	8661809.846321601	26672055.701584537	19334297.995560825	13331212.29114007	21081812.713459805	22412701.87765351	14502587.248853091	11402358.19246451	12516324.97158695	13210221.650498563	14008499.613590261	12676010.985344626	9843806.854327343
P20585	1014587.2263510904	NA	912839.4206546053	628510.219453518	1034678.3738470859	1154481.339265054	429412.820192579	NA	1339943.2407934673	198014.23967973646	NA	819400.0263078212	526808.38102152	NA	649763.7694190282	248331.02541554166	595968.504935467	NA	656710.6821364055	1187184.699570933	1128753.2162903827	1566743.5495164816	1676377.835177438	1895588.0709059353	953550.1668207997	828102.1989277165	1263923.6861535637	434394.7768793499	1194690.4792360663	1360147.8784282964	1341706.82370532	1524010.6794023267	1322764.7316205052	1520280.109472028	NA	NA	747558.0924957808	902247.6117684663	NA	1394088.9148281734	1831223.4951161575	2075664.0356326266	1950937.2568791304	1567323.264326705	1210753.1745789147	1271223.306624082	1045145.2018354353	1193303.918989108	2021632.8361972934	851432.9494702722	511473.7766292331	863413.974976587	705700.0415936119	1133784.9325417727	1521465.7889694362	1449039.130075319	204319.19638445502	2043577.2892966836	1100589.215671879	1165157.5330787562	1473599.274186331	1083116.9999999998	672585.8957684991	685498.3691501226	674624.9220371837	NA	736723.2511483614	NA	NA	587828.5580409897	NA	1179893.3031818923	649045.7967884854	1274307.3325744513	631693.0725660048	1727562.5274797855	1309338.2938599521	1545526.965671755	1929066.8561784215
P20591	11119433.347530086	NA	3089397.6377007603	3777612.627813131	7556326.120405	14754541.336767964	5100740.3700589435	2502396.5841247784	6655869.858716383	27085887.293339957	66890221.76571767	38014748.43673176	32350553.774507888	27577891.938937537	4109987.3305676496	914193.9811172229	595638.719905701	NA	804650.2008390527	3246759.8005191637	702869.2446930947	663322.2080239704	507030.07202562864	737539.0582827143	1466172.4379903467	1338355.450576877	531222.6945024314	NA	11789440.192456776	16189850.272889346	2818326.3843360865	2110901.4888616996	880270.2624024571	959737.8595220468	6014296.941736507	NA	1174061.666935411	158845.16156082135	NA	13271427.638366627	3849087.6874409784	2993525.395390371	112872.9551928142	NA	485506.124239772	82701.38699118642	2477034.9778773147	1427271.3218100774	795905.1884943341	747356.8540372784	NA	1104423.435254758	5530239.941812861	13636746.087893553	2040147.8055555783	1577000.1105633934	NA	4970258.3020344395	6636845.110781394	3046716.1774503086	6586538.010208674	20509999.999999993	8722832.743623996	13897141.167575888	6672903.203318603	9375488.914967172	10707114.622936891	385358.61802728625	NA	658364.9388720423	NA	6626364.033393216	9837111.532985322	1161093.4833330412	1344835.8374471155	2721315.7612766917	9651268.007496877	2865619.944850559	201459.6596530927
P20592	6184801.93846316	NA	1865457.9529998472	2160618.2634569276	3045036.7091760784	7454817.311709673	1177768.999952127	NA	2950351.284545157	6401391.383950365	13736655.12649397	3677741.86692167	5190268.194834084	5188543.815994383	1421115.8903729483	709973.2026223016	804769.3849245579	NA	932201.7542580446	8680083.920302652	3750773.781134817	1566754.019398144	1293483.142102521	1707947.6518274453	1478434.687870745	1541391.7819720253	631539.5399040711	534755.690235997	7093817.004691964	14103476.643281383	1342678.182672048	829124.9704187583	539332.1873750751	736797.2352716129	2007022.249807102	NA	626409.6492132269	134681.2466975849	518274.6316377409	5345956.858725999	1271860.529411988	1266224.3303277295	1018134.1775559175	1206152.4748915057	545090.9857761179	329508.0484488534	6581844.216997671	4464151.118558597	3983874.3470401624	2513227.516865913	NA	448990.40334440494	5101036.017719549	6476535.086970065	1770125.747641216	1895708.0643062752	NA	4032885.025773561	6138198.258368323	2823159.958146427	3337190.346953555	4893479.000000004	2191848.2947324845	6786789.501854816	1417388.946295631	4179713.0384459565	4265442.87612739	705589.8816207133	465760.1912755475	775768.0149422444	NA	3064866.820267588	5329925.284954928	1774142.7782563663	2227395.833943629	2538786.8626531637	3996523.634122465	4207310.813395092	392621.8275174194
P20618	9728176.64406643	206965538.41706976	4786488.268276296	20249111.347375646	22245467.457711495	20244843.684226803	12485244.179966787	63701375.026434384	23991093.606498573	12954815.813269505	23338644.35439365	7439731.096953974	21785790.28712289	32918540.88242225	11825411.117362155	17697509.21522075	10144711.67726754	79774164.74824795	13516630.30631763	9079285.893052433	29962544.77496585	3161693.912033809	2953521.4278668566	7240846.066607546	3078600.258077266	2184113.0990437	8530948.51406468	6444675.34143112	4987840.081424022	7210261.8082040455	4087138.8217567513	6241592.563338779	13981262.321895102	6911960.208691445	32485421.14131795	50847771.81260499	9556148.547265196	14790052.28685488	41712369.7706617	4846307.845470956	5038511.158649026	14373371.009023009	30666072.385645457	30181955.578812364	3392455.844803617	2576219.624908546	4654462.111004723	2931178.8310237615	3653027.2248847587	3409016.7236073967	12128930.634615123	11763581.472746417	3824910.0221776883	13425141.407219334	4438999.994205868	7272160.74227496	21671550.359862383	15978944.453470383	47854576.49209421	9793016.284661716	22520637.539955907	35120000.00000002	19295373.32350757	37592727.490170784	14408251.888729842	70512451.72870018	52362037.58711822	8481208.87924201	84989646.18013594	15230669.328026062	75528976.27474138	9267164.993760213	21313741.65480154	6085145.974836129	32004359.927347578	10561443.137739299	4945457.872916005	3410129.2450634353	3988438.9840809004
P20645	21983979.97076148	39786557.773325324	26370710.32898384	18301453.6734475	21431880.722033653	28992105.051364638	15493373.116155418	26124289.396210432	22278972.74252012	45129809.25684998	27443745.191728976	27984396.68994558	20172028.043632366	29844023.37649563	19130887.318754796	16383442.662713358	12110317.814951232	31101563.97068052	10969265.36397317	14064192.578414928	22896386.43814831	11583496.346220318	11957445.361242943	10828554.433947723	11027445.186719364	12398053.768101	5549360.787134112	6255404.406293627	20747399.449802168	14573933.442114567	18981309.64493783	11357652.04148534	11765481.909273287	9204870.085613115	91164620.59421244	19274532.69754122	38775594.148326516	13157384.177266987	21807237.632189248	13921152.426440747	8556965.153401833	6771048.523755726	14381472.39018191	24756543.254918106	8021903.91574262	4591554.592404773	23715685.776071534	23152406.87183922	15189294.177480077	44547273.75020705	24875837.20270495	13748171.703725463	23847002.196032006	21383828.56368824	10881938.526686609	10587705.102733647	18739915.035427343	21733980.38214183	16814062.735796932	39358598.78216417	24261523.84905142	18419999.99999998	34190389.05759768	13854446.417445114	35088660.00069073	30389515.793341897	13110068.32223899	30079684.26913722	26140241.773332678	20220026.521689773	42289059.07672355	40216182.890902676	27134582.81917428	47825747.91724241	29781834.932392847	25881708.68823254	13245984.08252393	14557944.356888937	13598879.727637557
P20674	66801562.3266134	343661980.7667855	133966256.30747254	152439575.4845422	56839621.2596837	52938508.51033775	113584534.07882726	106553280.39866622	71481046.0711019	77056748.78430252	59180133.898641095	35642385.20428465	21280144.784162547	101247042.00551791	44284850.699952714	92726470.43903098	41725450.289385624	452640682.83778626	72885829.57483585	71344557.69399701	62222861.901184596	63675916.64438294	46473883.778701104	30250161.127664644	77637924.54112871	128316644.5688175	50612716.930458404	66746395.276231475	85952072.5142365	32727429.484046716	60829364.80173028	36426343.48440338	56278741.93560448	44196668.642113514	135591323.02463165	178478827.53108642	81909844.69084452	58263842.34215548	157079979.50458953	93198227.79751834	71963545.45159043	32373254.088014964	69849926.7019566	79843819.39186323	53549084.809129335	42460409.33185009	51277158.43474926	56590523.81556078	74860110.4455781	218414098.05852705	186776308.25167802	52751025.310480095	154170109.7386783	94986989.99153441	23906021.684749193	83840200.29316992	483103433.41229206	41495117.00843227	74163766.73548536	165766231.2057658	39219839.969878845	101299999.99999997	72635106.13859224	100973084.05934575	167474958.88775873	171922450.66977996	93435781.05193354	188050613.5427172	90491963.9109217	38759427.46235602	110919184.61225356	33346202.532752313	81678835.4690716	55991119.51286915	68664324.8441263	43109992.65893367	52504640.85342548	100694251.08665383	89103424.11244564
